                   0 	         -1.529957684 	          1.624375266 	          2.069358459 	         -1.735177815 	     5.821377722E-006 	 
                   0 	         -1.529957684 	          1.624375266 	          2.067388652 	         -1.737264002 	     3.074864842E-005 	 
                   0 	         -1.529957684 	          1.624375266 	          2.067301566 	          -1.73656865 	     5.439749127E-005 	 

                   0 	         -1.625464499 	          1.961395772 	          2.069253796 	         -1.616938522 	     2.690891515E-005 	 
                   0 	         -1.625464499 	          1.961395772 	          2.067388652 	         -1.619065589 	      4.48054422E-005 	 
                   0 	         -1.625464499 	          1.961395772 	          2.067284122 	         -1.619106602 	    -1.016220107E-005 	 

                   0 	         -2.361030258 	          2.464802194 	           2.17208284 	         -1.661485351 	    -7.603882447E-006 	 
                   0 	         -2.361030258 	          2.464802194 	          2.171176433 	         -1.662712535 	     2.115830609E-005 	 
                   0 	         -2.361030258 	          2.464802194 	          2.171124102 	         -1.662712535 	     2.115830609E-005 	 

                   0 	         -1.006033803 	          3.358733759 	          1.274651482 	         -1.450327702 	    -3.138162463E-006 	 
                   0 	         -1.006033803 	          3.358733759 	          1.284413166 	         -1.459797504 	    -2.486918066E-005 	 
                   0 	         -1.006033803 	          3.358733759 	          1.279706561 	         -1.456606903 	       4.4159828E-005 	 
                   0 	         -1.006033803 	          3.358733759 	          1.279915753 	         -1.456770422 	      1.60368534E-005 	 
                   0 	         -1.006033803 	          3.358733759 	          1.279915753 	         -1.456934073 	     3.585077841E-005 	 

                   0 	         -1.965594645 	          3.973595071 	          1.334720811 	         -1.215260593 	     1.219230468E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.338485989 	         -1.222173626 	     2.241911797E-005 	 
                   0 	         -1.965594645 	          3.973595071 	           1.33763178 	         -1.221498781 	     1.858413918E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.337649223 	         -1.221560034 	     3.200647351E-005 	 

                   0 	         -2.697366731 	          3.184305496 	           2.11991005 	         -1.397251967 	    -1.272765143E-005 	 
                   0 	         -2.697366731 	          3.184305496 	          2.118794452 	         -1.398785948 	    -1.272759047E-005 	 
                   0 	         -2.697366731 	          3.184305496 	           2.11872481 	         -1.398724695 	     -2.61499248E-005 	 

                   0 	         -1.710348764 	          2.545483725 	          1.967052326 	         -1.384980121 	    -1.272813907E-005 	 
                   0 	         -1.710348764 	          2.545483725 	          1.965431127 	         -1.388784446 	     4.529295965E-006 	 
                   0 	         -1.710348764 	          2.545483725 	          1.965344042 	         -1.388825326 	     4.543545193E-005 	 

                   0 	         -1.710348764 	          2.545483725 	          1.965344042 	         -1.388825326 	    -2.501447687E-006 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.460629209 	         -1.381073663 	     1.155973484E-005 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.465022093 	         -1.391893287 	    -2.501325778E-006 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.462843095 	         -1.388743567 	     1.156003962E-005 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.462912869 	         -1.388804953 	     2.498237395E-005 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.462895426 	         -1.389132122 	     1.667332435E-005 	 
                   0 	        -0.7461762587 	          2.541462618 	          1.462895426 	         -1.389029857 	     1.028173367E-005 	 

                   0 	         -3.050312541 	          2.756770403 	          2.217788544 	         -1.792834986 	    -5.042028433E-006 	 
                   0 	         -3.050312541 	          2.756770403 	          2.217945404 	         -1.792896372 	     8.380305899E-006 	 

                   0 	         -3.050312541 	          2.756770403 	          2.217945404 	         -1.792896372 	     8.380305899E-006 	 
                   0 	        -0.5663186092 	         0.2587516496 	          1.934699313 	         -1.815619794 	     9.659526168E-006 	 
                   0 	        -0.5663186092 	         0.2587516496 	           1.93168355 	         -1.814965189 	    -2.165927426E-005 	 
                   0 	        -0.5663186092 	         0.2587516496 	          1.931631352 	          -1.81488343 	    -7.597786954E-006 	 

                   0 	         -1.026223493 	           1.97992365 	          1.835461143 	         -1.417664165 	    -2.167506158E-005 	 
                   0 	         -1.026223493 	           1.97992365 	          1.833299588 	         -1.422429758 	    -1.860953707E-006 	 
                   0 	         -1.026223493 	           1.97992365 	          1.833334475 	         -1.422634289 	     1.092222765E-005 	 

                   0 	        -0.5098515381 	          1.682689972 	          1.663184581 	         -1.399481432 	      1.15604663E-005 	 
                   0 	        -0.5098515381 	          1.682689972 	          1.661406521 	         -1.405862766 	     1.731314783E-005 	 
                   0 	        -0.5098515381 	          1.682689972 	          1.661476296 	         -1.406149056 	     1.603484188E-005 	 
                   0 	        -0.5098515381 	          1.682689972 	          1.661528494 	         -1.406149056 	     1.603484188E-005 	 

                   0 	         -2.082168397 	          2.423528257 	          2.122995455 	         -1.568485236 	    -1.016421259E-005 	 
                   0 	         -2.082168397 	          2.423528257 	          2.121705553 	         -1.570387265 	     2.243295474E-005 	 

                   0 	         -1.847242568 	          2.504922982 	          1.815641365 	         -1.618472503 	      2.69089761E-005 	 
                   0 	         0.2903732754 	          1.029513562 	           1.45604471 	         -1.369906229 	     1.347676708E-005 	 
                   0 	         0.2903732754 	          1.029513562 	           1.45466759 	         -1.379110114 	     1.347713281E-005 	 
                   0 	         0.2903732754 	          1.029513562 	          1.454650279 	         -1.377678399 	     1.986866253E-005 	 
                   0 	         0.2903732754 	          1.029513562 	          1.454650279 	         -1.377719278 	     1.283791888E-005 	 
                   0 	         0.2903732754 	          1.029513562 	          1.454650279 	         -1.377760291 	     5.807175225E-006 	 

                   0 	          -1.17343152 	          3.139647481 	          1.535097052 	         -1.612091169 	     2.115629458E-005 	 
                   0 	          -1.17343152 	          3.139647481 	          1.539611909 	         -1.619352012 	     4.352713625E-005 	 
                   0 	          -1.17343152 	          3.139647481 	           1.53952469 	         -1.618431623 	     8.187661532E-005 	 

                   0 	         -1.212447496 	          3.287778892 	          1.517351744 	         -1.609227739 	    -1.399754559E-005 	 
                   0 	         -1.212447496 	          3.287778892 	          1.522110546 	         -1.615097745 	     7.734082156E-006 	 
                   0 	         -1.212447496 	          3.287778892 	          1.522110546 	         -1.615404541 	     2.690885419E-005 	 

                   0 	        0.08438643697 	         0.1253242996 	          1.571790618 	         -1.592763012 	     1.156814662E-005 	 
                   0 	        0.08438643697 	         0.1253242996 	          1.567763918 	         -1.595319646 	     2.754721475E-005 	 
                   0 	        0.08438643697 	         0.1253242996 	          1.567711587 	         -1.595319646 	    -2.038968487E-005 	 

                   0 	         -1.398967842 	          1.298128445 	          1.764096149 	         -1.818319573 	     2.499944133E-005 	 
                   0 	         -1.398967842 	          1.298128445 	          1.762318089 	         -1.821039859 	     6.079243447E-005 	 
                   0 	         -1.398967842 	          1.298128445 	          1.762300646 	         -1.820773943 	      8.25238184E-005 	 
                   0 	         -1.398967842 	          1.298128445 	          1.762300646 	         -1.820733063 	     8.955456205E-005 	 

                   0 	        -0.9902306713 	          1.937435578 	          1.652621019 	         -1.671445973 	    -1.783002523E-005 	 
                   0 	        -0.9902306713 	          1.937435578 	          1.652899852 	         -1.677950078 	    -8.110647022E-005 	 
                   0 	        -0.9902306713 	          1.937435578 	          1.652551244 	         -1.677766054 	    -7.343657766E-005 	 
                   0 	        -0.9902306713 	          1.937435578 	          1.652551244 	         -1.677725041 	    -6.640583401E-005 	 

                   0 	         -1.739548595 	          2.883763773 	          1.716856465 	         -1.541548426 	    -6.330330985E-006 	 
                   0 	         -1.739548595 	          2.883763773 	          1.718216142 	         -1.546866227 	    -9.525912983E-006 	 
                   0 	         -1.739548595 	          2.883763773 	          1.718094169 	          -1.54711177 	     -5.17103749E-005 	 
                   0 	         -1.739548595 	          2.883763773 	          1.718041838 	         -1.547091264 	    -2.422655326E-005 	 
                   0 	         -1.739548595 	          2.883763773 	          1.718041838 	         -1.546948119 	    -2.358740029E-005 	 
                   0 	         -1.739548595 	          2.883763773 	          1.718076725 	         -1.547009505 	    -1.016506596E-005 	 

                   0 	         -2.950205913 	           3.53531652 	          1.855385449 	          -1.44012167 	     1.335542615E-006 	 
                   0 	         -2.950205913 	           3.53531652 	          1.855472668 	         -1.442187484 	     5.809735332E-006 	 
                   0 	         -2.950205913 	           3.53531652 	          1.855420337 	         -1.442269243 	    -8.251751973E-006 	 

                   0 	        -0.3160401229 	           2.22275747 	          1.467445037 	          -1.75231752 	     -1.59093357E-005 	 
                   0 	        -0.3160401229 	           2.22275747 	           1.47882792 	         -1.769988925 	    -3.316591737E-005 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.488362969 	         -1.753790115 	    -2.933160908E-005 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.497845687 	         -1.762012225 	    -4.404094559E-006 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.494777725 	         -1.759639615 	     1.988384031E-005 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.494830056 	         -1.759660121 	    -7.599981332E-006 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.494830056 	          -1.75974188 	    -2.166146864E-005 	 
                   0 	        -0.5760518638 	            2.9704241 	          1.494795169 	         -1.759762387 	    -4.914529027E-005 	 

                   0 	        -0.6890215593 	        -0.2592979305 	          1.642284093 	         -1.812551832 	     9.659404258E-006 	 
                   0 	        -0.6890215593 	        -0.2592979305 	          1.640837197 	          -1.81060879 	    -1.590701942E-005 	 
                   0 	        -0.6890215593 	        -0.2592979305 	          1.640837197 	         -1.810670042 	    -5.042158471E-005 	 

                   0 	         0.1903377709 	        -0.4873520213 	          1.665485552 	         -1.596219528 	     1.668155327E-005 	 
                   0 	         0.1903377709 	        -0.4873520213 	          1.662086293 	         -1.595524177 	     4.033039611E-005 	 
                   0 	         0.1903377709 	        -0.4873520213 	           1.66196432 	         -1.595503671 	     1.987731813E-005 	 

                   0 	        -0.6360518179 	          2.854629323 	          1.495405299 	          -1.72916453 	    -1.527109705E-005 	 
                   0 	        -0.6360518179 	          2.854629323 	          1.505097341 	         -1.739002513 	    -4.405008883E-006 	 
                   0 	        -0.6360518179 	          2.854629323 	          1.501140283 	          -1.73556637 	    -3.700223717E-005 	 
                   0 	        -0.6360518179 	          2.854629323 	          1.501210058 	         -1.735586876 	    -1.654915918E-005 	 
                   0 	        -0.6360518179 	          2.854629323 	          1.501210058 	         -1.735770901 	     -2.42190558E-005 	 
                   0 	        -0.6360518179 	          2.854629323 	          1.501192614 	         -1.735730021 	    -1.718831215E-005 	 

                   0 	        -0.6360518179 	          2.854629323 	          1.501192614 	         -1.735730021 	    -1.718831215E-005 	 
                   0 	        -0.5953997957 	          1.848044046 	           1.55104699 	          -1.68682666 	    -2.486015933E-005 	 
                   0 	        -0.5953997957 	          1.848044046 	          1.551901199 	         -1.694128515 	    -5.745696093E-005 	 
                   0 	        -0.5953997957 	          1.848044046 	          1.551866311 	         -1.694455685 	    -6.576601053E-005 	 
                   0 	        -0.5953997957 	          1.848044046 	          1.551866311 	          -1.69431254 	    -6.512685756E-005 	 

                   0 	         -2.039299359 	          3.972502642 	          1.476247983 	         -1.459081646 	     -2.16734158E-005 	 
                   0 	         -2.039299359 	          3.972502642 	          1.479542579 	         -1.463888119 	    -8.890051576E-006 	 
                   0 	         -2.039299359 	          3.972502642 	          1.479664552 	         -1.464235795 	     3.253976811E-006 	 

                   0 	         -1.102880255 	         0.7515967902 	          1.699233129 	         -1.830468648 	    -1.844739698E-006 	 
                   0 	         -1.102880255 	         0.7515967902 	          1.696984489 	         -1.831757218 	     -7.59711645E-006 	 
                   0 	         -1.102880255 	         0.7515967902 	          1.696932158 	         -1.831716339 	     -5.66372798E-007 	 

                   0 	        -0.8331352594 	          3.843688203 	          1.469275294 	         -1.760560003 	    -1.846564282E-005 	 
                   0 	        -0.8331352594 	          3.843688203 	          1.476404843 	         -1.762871228 	    -8.239012394E-006 	 
                   0 	        -0.8331352594 	          3.843688203 	          1.476457174 	         -1.763014373 	    -5.681506499E-005 	 

                   0 	       -0.01774747195 	       -0.04576559942 	          1.617199911 	         -1.619556543 	     8.373417993E-006 	 
                   0 	       -0.01774747195 	       -0.04576559942 	          1.613364959 	         -1.620538317 	     3.138316882E-005 	 
                   0 	       -0.01774747195 	       -0.04576559942 	          1.613312761 	         -1.620579197 	     2.435242517E-005 	 

                   0 	         -3.185819237 	          3.665420727 	          1.869383024 	         -1.431245088 	    -6.973872712E-006 	 
                   0 	         -3.185819237 	          3.665420727 	          1.869226164 	         -1.432656297 	      1.41184192E-005 	 
                   0 	         -3.185819237 	          3.665420727 	          1.869156389 	         -1.432697176 	     7.087675548E-006 	 

                   0 	         -2.095102571 	          3.143334894 	          1.749331584 	         -1.489025031 	     9.007389797E-006 	 
                   0 	         -2.095102571 	          3.143334894 	          1.750290322 	         -1.494240565 	    -5.797828804E-007 	 
                   0 	         -2.095102571 	          3.143334894 	           1.75034252 	          -1.49358596 	    -3.189858331E-005 	 
                   0 	         -2.095102571 	          3.143334894 	          1.750325209 	         -1.493524708 	    -9.325781726E-005 	 

                   0 	         -1.066875515 	          1.009938729 	          1.707774553 	         -1.788887515 	    -2.166031049E-005 	 
                   0 	         -1.066875515 	          1.009938729 	          1.705351609 	         -1.791423777 	    -2.613432034E-005 	 
                   0 	         -1.066875515 	          1.009938729 	          1.705421384 	         -1.791321511 	    -3.252591103E-005 	 

                   0 	        -0.3648012376 	         0.3525741657 	          1.918923679 	         -1.681549873 	     1.924157863E-005 	 
                   0 	        -0.3648012376 	         0.3525741657 	          1.919132871 	         -1.681099799 	     7.059595648E-007 	 
                   0 	        -0.3648012376 	         0.3525741657 	          1.919010765 	         -1.681058919 	     7.736703217E-006 	 
                   0 	        -0.3648012376 	         0.3525589856 	          1.919080539 	         -1.681079425 	      2.81897812E-005 	 
                   0 	        -0.3648012376 	         0.3525589856 	          1.918941123 	          -1.68101804 	     1.476744687E-005 	 

                   0 	        -0.3648012376 	         0.3525589856 	          1.918941123 	         -1.681038546 	     3.522052485E-005 	 
                   0 	         -2.710810635 	          3.068100859 	          2.150415362 	         -1.467467408 	    -2.486887589E-005 	 
                   0 	         -2.710810635 	          3.068100859 	          2.152629248 	         -1.467344769 	    -3.776644931E-006 	 
                   0 	         -2.710810635 	          3.068100859 	          2.152664135 	         -1.467344769 	    -3.776644931E-006 	 
                   0 	         -2.710810635 	          3.068100859 	          2.152681579 	         -1.467365142 	    -3.126046657E-005 	 

                   0 	         -2.207052675 	          3.998116659 	          1.430890887 	         -1.150690122 	     1.282889755E-005 	 
                   0 	         -2.207052675 	          3.998116659 	          1.431361601 	         -1.152715056 	     2.433383392E-005 	 
                   0 	         -2.207052675 	          3.998116659 	          1.431396488 	         -1.153124118 	     1.963297017E-006 	 
                   0 	         -2.207052675 	          3.998116659 	          1.431379045 	         -1.153042226 	     1.602478432E-005 	 

                   0 	        -0.3993240278 	          1.570901122 	          1.640697781 	         -1.404124254 	     4.529905514E-006 	 
                   0 	        -0.3993240278 	          1.570901122 	          1.640209623 	         -1.407355867 	    -2.359294719E-005 	 
                   0 	        -0.3993240278 	          1.570901122 	          1.640209623 	         -1.407110457 	    -2.934538489E-005 	 
                   0 	        -0.3993240278 	          1.570901122 	          1.640227067 	          -1.40708995 	    -1.861563256E-006 	 

                   0 	        -0.3993240278 	          1.570901122 	          1.640227067 	         -1.407069444 	    -2.231464124E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.336795148 	         -1.218389807 	     -2.23221387E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.337579582 	         -1.220987454 	    -1.337381422E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.338451101 	         -1.220987454 	    -1.337381422E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.337579582 	         -1.221396516 	    -3.574435112E-005 	 
                   0 	         -1.965594645 	          3.973595071 	          1.337579582 	          -1.22133513 	    -4.916668545E-005 	 

                   0 	        -0.6114045283 	          2.259873813 	          1.499519217 	         -1.393365882 	    -1.592359915E-005 	 
                   0 	        -0.6114045283 	          2.259873813 	          1.500652259 	         -1.394797598 	    -2.231512888E-005 	 
                   0 	        -0.6114045283 	          2.259873813 	           1.50056504 	         -1.394347657 	     7.086151675E-006 	 
                   0 	        -0.6114045283 	          2.259873813 	          1.500512842 	         -1.394347657 	     7.086151675E-006 	 
                   0 	        -0.6114045283 	          2.259873813 	          1.500512842 	         -1.394470428 	    -1.400607928E-005 	 
                   0 	        -0.6114045283 	          2.259873813 	          1.500530153 	         -1.394409043 	    -2.742841362E-005 	 

                   0 	         -1.775150131 	          3.437958541 	          1.555004048 	         -1.201966093 	    -3.787190133E-006 	 
                   0 	         -1.775150131 	          3.437958541 	          1.556189288 	         -1.201250235 	    -5.914252702E-007 	 
                   0 	         -1.775150131 	          3.437958541 	          1.556224175 	         -1.201229729 	    -2.104450325E-005 	 
                   0 	         -1.775150131 	          3.437958541 	          1.556206731 	         -1.201311488 	    -3.510599056E-005 	 
                   0 	         -1.775150131 	          3.437958541 	          1.556206731 	         -1.201270608 	    -2.807524691E-005 	 

                   0 	         -1.080414361 	          1.007571512 	          1.991386828 	         -1.793919026 	    -2.357758655E-005 	 
                   0 	         -1.080414361 	          1.007571512 	          1.995413527 	         -1.795555272 	    -6.512283453E-005 	 
                   0 	         -1.080414361 	          1.007571512 	          1.995343886 	           -1.7954325 	    -9.196749913E-005 	 

                   0 	         -2.805025018 	           3.64715091 	          1.966790804 	         -1.212008474 	    -2.807482022E-005 	 
                   0 	         -2.805025018 	           3.64715091 	           1.97048634 	         -1.210331348 	     -2.74357282E-005 	 
                   0 	         -2.805025018 	           3.64715091 	          1.970434008 	         -1.210290468 	    -2.040498455E-005 	 

                   0 	        -0.9190629509 	          3.785176157 	          1.184512667 	         -1.645184275 	    -1.016116484E-005 	 
                   0 	        -0.9190629509 	          3.785176157 	          1.185157551 	         -1.647311342 	     7.735362209E-006 	 
                   0 	        -0.9190629509 	          3.785176157 	          1.185174995 	         -1.647270462 	     1.476610586E-005 	 
                   0 	        -0.9190629509 	          3.785176157 	          1.185122664 	         -1.647270462 	     1.476610586E-005 	 

                   0 	         -1.026223493 	           1.97992365 	          1.830737094 	         -1.422695675 	     2.434456198E-005 	 
                   0 	         -1.026223493 	           1.97992365 	           1.83340425 	         -1.422470638 	     3.904520226E-005 	 
                   0 	         -1.026223493 	           1.97992365 	          1.833421561 	         -1.422511517 	    -1.592244101E-005 	 

                   0 	         -1.425156303 	          3.367170654 	          1.422628297 	         -1.285598672 	    -2.104115073E-005 	 
                   0 	         -1.425156303 	          3.367170654 	          1.423290758 	         -1.285578166 	    -8.943112428E-005 	 
                   0 	         -1.425156303 	          3.367170654 	          1.423308202 	         -1.285864589 	    -9.070943835E-005 	 
                   0 	         -1.425156303 	          3.367170654 	          1.423255871 	         -1.285741817 	    -6.961719926E-005 	 
                   0 	         -1.425156303 	          3.367170654 	          1.423255871 	         -1.285782696 	    -7.664795104E-005 	 

                   0 	        -0.5914400746 	          1.283819148 	          1.827895768 	         -1.493913263 	     7.729266717E-006 	 
                   0 	        -0.5914400746 	          1.283819148 	          1.830440818 	         -1.494260939 	      1.98732951E-005 	 

                   0 	         -1.570799389 	          1.570794862 	         -1.043124846 	          1.774590868 	     -0.0003023925784 	 
                   0 	         -1.570799389 	          1.570794862 	          -1.04241012 	          1.773097766 	     -0.0002953617621 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.042462451 	          1.773036381 	     -0.0002819394245 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.042497272 	          1.773056887 	     -0.0003023925139 	 

                   0 	         -1.570799389 	          1.570794862 	         -1.042497272 	          1.773056887 	     -0.0003023925139 	 
                   0 	         -1.570799389 	          1.570779815 	         -1.042497272 	          1.773056887 	     -0.0003503294129 	 
                   0 	         -1.570799389 	          1.570779815 	         -1.042497272 	          1.773036381 	     -0.0003298763235 	 

                   0 	         -2.139275625 	          2.891533013 	          2.041729361 	         -1.336465448 	    -1.528670151E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.045530412 	          1.773056887 	    -1.477110416E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.047116658 	          1.774100047 	    -3.266289705E-006 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.047151545 	          1.774079541 	     1.718678828E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.047151545 	          1.774059034 	     3.763986626E-005 	 

                   0 	         -2.139275625 	          2.891533013 	          2.038609068 	         -1.340187882 	     1.603222082E-005 	 
                   0 	         -2.139275625 	          2.891533013 	          2.040003632 	            -1.339288 	     2.689788231E-005 	 
                   0 	         -2.139275625 	          2.891533013 	           2.04003852 	         -1.339267493 	     6.444804325E-006 	 

                   0 	         -1.578647592 	          3.857648494 	          1.431727653 	         -1.545823199 	     1.978901477E-006 	 
                   0 	         -1.578647592 	          3.857648494 	          1.433889207 	         -1.546109489 	     7.005955318E-007 	 
                   0 	         -1.578647592 	          3.857648494 	          1.433627685 	         -1.545904959 	    -1.208258583E-005 	 

                   0 	         -1.570799389 	          1.570794862 	         -1.048145104 	          1.774611374 	     1.271265652E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.046959797 	          1.773690985 	     2.230007302E-005 	 

                   0 	         -1.570799389 	          1.570794862 	         -1.046977241 	          1.773690985 	     2.230007302E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.046977241 	          1.773690985 	     2.230007302E-005 	 
                   0 	         -1.570799389 	          1.570794862 	         -1.046977241 	          1.773690985 	     2.230007302E-005 	 
                   0 	         -1.240461687 	           1.41853635 	          2.042496351 	         -1.690896902 	    -2.933410823E-005 	 
                   0 	         -1.240461687 	           1.41853635 	           2.04305415 	         -1.691571881 	    -2.549912944E-005 	 
                   0 	         -1.240461687 	           1.41853635 	          2.043001819 	         -1.691346844 	    -1.079848917E-005 	 
                   0 	         -1.240461687 	           1.41853635 	          2.042949488 	         -1.691326337 	    -3.125156715E-005 	 

                   0 	         -1.240461687 	           1.41853635 	          2.042966932 	         -1.691346844 	    -1.079848917E-005 	 
                   0 	         -1.240461687 	           1.41853635 	          2.042984375 	         -1.691285458 	     -2.42208235E-005 	 

                   0 	         -1.806341607 	          1.804630393 	          2.129305682 	         -1.766511902 	    -1.079550237E-005 	 
                   0 	         -1.806341607 	          1.804630393 	          2.130037918 	         -1.766450516 	    -2.421783671E-005 	 

                   0 	         -1.529957684 	          1.624375266 	          2.089945227 	         -1.729287302 	     1.157357161E-005 	 
                   0 	         -1.529957684 	          1.624375266 	          2.090293834 	         -1.729185036 	    -4.275491869E-005 	 

                   0 	         -1.330064541 	           2.18001147 	          1.734410158 	         -1.631582979 	     2.621467925E-006 	 
                   0 	         -1.330064541 	           2.18001147 	          1.737582649 	         -1.633300984 	    -5.048367745E-006 	 
                   0 	         -1.330064541 	           2.18001147 	          1.737373458 	         -1.633300984 	    -5.048367745E-006 	 

                   0 	        -0.5570358616 	         0.1867194005 	          1.674811409 	         -1.748758605 	    -2.741433303E-005 	 
                   0 	        -0.5570358616 	         0.1867194005 	          1.674671993 	         -1.750128934 	    -4.722819709E-005 	 
                   0 	        -0.5570358616 	         0.1867194005 	          1.674724324 	         -1.750067681 	     -0.0001085874351 	 
                   0 	        -0.5570358616 	         0.1867194005 	          1.674776522 	         -1.750047175 	      -0.000129040509 	 

                   0 	        -0.5570358616 	         0.2431980232 	          1.957517278 	          -1.81778774 	     -0.0001232853893 	 
                   0 	        -0.5570358616 	         0.2431980232 	          1.956052939 	         -1.817951391 	     -0.0001034714643 	 
                   0 	        -0.5570358616 	         0.2431980232 	          1.956018184 	         -1.817910512 	    -9.644072064E-005 	 

                   0 	        -0.1045524004 	          1.952427844 	          1.337021783 	         -1.446993957 	     1.859309956E-005 	 
                   0 	        -0.1045524004 	          1.952427844 	          1.338939259 	         -1.449407314 	     3.521132066E-005 	 
                   0 	        -0.1045524004 	          1.952427844 	          1.338886927 	         -1.449755123 	     4.735534905E-005 	 
                   0 	        -0.1045524004 	          1.952427844 	           1.33885204 	         -1.449755123 	     4.735534905E-005 	 

                   0 	         -1.481552201 	          3.923459199 	          1.187057584 	         -1.396249819 	     -8.25358062E-006 	 
                   0 	         -1.481552201 	          3.923459199 	          1.189114609 	         -1.396638375 	    -3.140295885E-006 	 
                   0 	         -1.481552201 	          3.923459199 	          1.189044835 	          -1.39674064 	     3.251294795E-006 	 
                   0 	         -1.481552201 	          3.923459199 	          1.188992503 	          -1.39674064 	     3.251294795E-006 	 

                   0 	        -0.8179248811 	           2.20735561 	          1.635171988 	         -1.337692633 	     1.347548702E-005 	 
