-690,0,13499;
-650,0,13634;
-610,0,13820;
-570,0,13962;
-530,0,14130;
-490,0,14303;
-450,0,14447;
-410,0,14629;
-370,0,14760;
-330,0,14944;
-290,0,15098;
-250,0,15267;
-210,0,15438;
-170,0,15587;
-130,0,15781;
-90,0,15925;
-50,0,16085;
-10,0,16267;]
